city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected,_source_file,n_evals
Paris,B1_GA_Threshold(0.38),1,24.369794868928512,1.497418924768648,4193,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),1,24.38097367391426,1.497418924768648,4195,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,1,17.416578167793865,1.4694958525086417,2984,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),1,17.416578167793865,1.4111966969989946,3008,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,2,26.890615393214468,1.4810327162889787,4625,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),2,24.87843049578,1.4810327162889787,4275,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),2,24.52629813872897,1.4810327162889787,4218,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,2,17.82460454977363,1.4810327162889787,3047,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),2,17.82460454977363,1.39789563968876,3088,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,3,26.86825778324297,1.4566668841088244,4622,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),3,24.408920686378625,1.4566668841088244,4201,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),3,24.185344586663685,1.4566668841088244,4161,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,3,17.399809960315242,1.4290601422955296,2977,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),3,17.399809960315242,1.4566668841088244,3012,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,4,26.890615393214468,1.4893373824402054,4622,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),4,24.023251914370352,1.4893373824402054,4133,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),4,24.168576379185065,1.4893373824402054,4160,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,4,17.036498798278462,1.4782486616390844,2911,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),4,17.036498798278462,1.477399142723053,2952,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,5,26.678218098485274,1.4561775855137005,4580,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),5,23.978536694427365,1.4561775855137005,4121,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),5,23.81085461964116,1.4561775855137005,4091,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,5,17.17064445810743,1.4561775855137005,2940,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),5,17.17064445810743,1.476442428199906,2957,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,6,26.92974121066458,1.4763242484866566,4632,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.39),6,24.96786093566598,1.4763242484866566,4293,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),6,24.63808618858644,1.4763242484866566,4236,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,6,17.77988932983064,1.4574907789383846,3040,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),6,17.77988932983064,1.4763242484866566,3065,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,7,26.873847185735844,1.4973835249183345,4626,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.39),7,25.252920462802525,1.4973835249183345,4342,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.38),7,24.548655748700465,1.4973835249183345,4224,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,7,18.327650774132245,1.4763976421005724,3139,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),7,18.327650774132245,1.4878569549354108,3155,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,8,26.83472136828573,1.4819338589298805,4614,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),8,24.02884131686323,1.4819338589298805,4131,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.39),8,25.750377284668268,1.4819338589298805,4432,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,8,17.131518640657315,1.4819338589298805,2930,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),8,17.131518640657315,1.4819338589298805,2955,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,A_Base_Threshold_0.40,9,26.790006148342744,1.4788241039961536,4609,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,B1_GA_Threshold(0.38),9,24.52629813872897,1.4788241039961536,4222,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,B2_RandomSearch_Threshold(0.41),9,28.438879883740427,1.4788241039961536,4891,True,adaptive_ga_feedback_20260705_021004.csv,48.0
Paris,C_GA_Threshold_plus_Feedback,9,17.48924040020122,1.4788241039961536,2994,True,adaptive_ga_feedback_20260705_021004.csv,
Paris,D_Random_Pruning(matched_to_C),9,17.48924040020122,1.280487861392131,3032,True,adaptive_ga_feedback_20260705_021004.csv,
Rome,A_Base_Threshold_0.40,0,17.303482362499718,1.4941393032354373,13688,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),0,14.551219842469926,1.4941393032354373,11436,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.41),0,17.847389920783588,1.4941393032354373,14136,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,0,9.325419215057888,1.4941393032354373,7265,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),0,9.325419215057888,1.405825401251254,7758,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,1,17.36216118621499,1.4807009257906192,13731,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),1,14.46320160689702,1.4467090427728069,11348,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),1,15.406576542011782,1.4467090427728069,12112,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,1,9.208061567627343,1.4863531791922284,7184,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),1,9.208061567627343,1.4397008531395037,7653,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,2,17.294454851158907,1.491602424660284,13662,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.38),2,15.750750411880205,1.4599240218396194,12418,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),2,15.51039292243111,1.482689024331766,12213,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,2,10.160464014082915,1.482689024331766,7926,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),2,10.160464014082915,1.4905942814653192,8410,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,3,17.36216118621499,1.406392754190298,13734,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),3,14.41467873344016,1.406392754190298,11316,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),3,15.218127242772349,1.406392754190298,11985,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,3,9.201290934121737,1.406392754190298,7161,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),3,9.201290934121737,1.454549433078726,7654,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,4,17.298968606829312,1.497351025425851,13661,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),4,14.32553205894965,1.497351025425851,11254,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),4,14.924733124195988,1.497351025425851,11741,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,4,9.135841476900856,1.401549838188512,7108,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),4,9.135841476900856,1.3891493950107408,7576,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,5,17.358775869462185,1.4948441760209783,13718,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.38),5,15.024035748944907,1.4948441760209783,11804,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),5,14.896522151255953,1.4948441760209783,11710,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,5,9.683134351937529,1.422476165586987,7552,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),5,9.683134351937529,1.3922805005316794,8079,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,6,17.252702611207653,1.4941393032354373,13657,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),6,14.72612787469814,1.4941393032354373,11577,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.38),6,15.48895258299668,1.4941393032354373,12204,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,6,9.402153061454785,1.4941393032354373,7311,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),6,9.402153061454785,1.4897932085476184,7810,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,7,17.274142950642084,1.4886608864156543,13655,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.38),7,15.574713940734387,1.4886608864156543,12255,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.37),7,14.518495113859489,1.4886608864156543,11402,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,7,10.054390755828386,1.4178696770793136,7847,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),7,10.054390755828386,1.3912597979086432,8356,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,8,17.331693335439752,1.4932238478713875,13711,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.38),8,15.139136518540251,1.4932238478713875,11924,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.39),8,16.523731070437155,1.4932238478713875,13042,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,8,9.71698751946557,1.4932238478713875,7596,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),8,9.71698751946557,1.4045566212504603,8091,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,A_Base_Threshold_0.40,9,17.341849285698167,1.4818099634275674,13723,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,B1_GA_Threshold(0.37),9,14.741926019544564,1.4818099634275674,11582,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,B2_RandomSearch_Threshold(0.41),9,18.64293935769257,1.4818099634275674,14780,True,adaptive_ga_feedback_20260705_021416.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,9,9.483400663522085,1.4818099634275674,7372,True,adaptive_ga_feedback_20260705_021416.csv,
Rome,D_Random_Pruning(matched_to_C),9,9.483400663522085,1.390534061617633,7907,True,adaptive_ga_feedback_20260705_021416.csv,
