node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,city
361045,15859484,88.6951865571016,5,3,37.98334895557491,-78.67157911136746,0.1672330542559352,0.00021086630101838834,0.0001295338734365238,1,Paris
361045,21648333,139.70489670788322,5,3,-90.11887466354528,106.92590019199997,0.10660609794655143,0.00021086630101838834,0.0001090685708208395,1,Paris
361045,15859512,90.16837766912393,5,3,77.32331046578474,-46.707764060236514,0.1645307329525955,0.00021086630101838834,0.00010393746456652093,1,Paris
21648537,21648349,118.19136728115674,3,3,-106.88148736103904,-32.207694601267576,0.0755088242151815,0.00016181497835131056,0.00011569618257956422,1,Paris
21648537,1142990020,133.78491894270945,3,3,55.38118912756909,121.53217839729041,0.06677304902209026,0.00016181497835131056,0.0001257709233028817,1,Paris
21648012,247757608,18.40312392802433,3,3,-8.262593532330357,-16.450094111263752,0.4638428344520913,6.644605490324754e-05,5.0726687910789715e-05,1,Paris
21648012,21647977,72.12296482508276,3,3,-30.469425349961966,65.39076834265143,0.1230803485817195,6.644605490324754e-05,0.00011903039004033312,1,Paris
15859484,644148,287.23164117875933,3,3,118.68081295856973,-261.6327004991472,0.03122488552330124,0.0001295338734365238,0.00012459669610504135,1,Paris
15859484,15859511,24.037508218614448,3,3,20.656115907186177,11.065469650551677,0.3594606907930573,0.0001295338734365238,0.00010796884936328642,1,Paris
21648333,2249340458,64.80949764739688,3,3,-42.006341187108774,49.435655292123556,0.13675837564087526,0.0001090685708208395,7.279578520410726e-05,1,Paris
21648333,6194686158,62.32663034477426,3,3,19.206675674242433,58.53529998008162,0.14212030469646936,0.0001090685708208395,0.00010621455365032032,1,Paris
361047,549792392,56.97928787330049,3,4,5.9124506310909055,56.65711916144937,0.206970462041946,0.00011264927310586481,0.00011657054013563246,1,Paris
361047,17809588,92.19832713945925,3,4,-9.527590407582466,-91.67799866292626,0.12875767589737475,0.00011264927310586481,0.00013129261152562064,1,Paris
361047,25033934,28.448041629009975,3,3,-28.37793728581164,-2.859894786030054,0.3056230398402413,0.00011264927310586481,8.380989392044546e-05,1,Paris
549792392,25033933,38.380652846003,4,4,-38.31876124825794,-3.5311691472306848,0.40629087746634307,0.00011657054013563246,0.00015585777736571905,1,Paris
549792392,21659819,58.117490641042394,4,4,6.640475019288715,57.718155982904136,0.270647482267997,0.00011657054013563246,0.00011304631021624687,1,Paris
549792392,549792393,44.558196705175106,4,4,44.50705194595503,3.8345271898433566,0.35119915091333076,0.00011657054013563246,0.00015326402528185142,1,Paris
17809588,25033913,53.17016519387499,4,3,-50.6238389753853,16.473130204714835,0.22152415369331083,0.00013129261152562064,0.00010947587495302894,1,Paris
17809588,7049850590,15.7001508990564,4,2,15.343223268981092,-3.5102053619921207,0.47903758764551163,0.00013129261152562064,4.644461089344284e-05,1,Paris
17809588,21659827,42.115672011276764,4,3,-11.359001811651979,-40.457800190895796,0.27832107074340484,0.00013129261152562064,0.00010161252516936579,1,Paris
361048,933275665,18.56379685234471,3,3,6.949227498262189,17.21647036448121,0.4600334008743991,9.416534630044628e-05,5.472729796686e-05,1,Paris
361048,25033996,63.86807610264451,3,3,-21.609822362021077,-60.10284257028252,0.13874313130173277,9.416534630044628e-05,0.00018935900602947862,1,Paris
361048,7049815476,10.88142926774951,3,3,-9.949177394038998,4.464893062599003,0.7574846255600957,9.416534630044628e-05,4.864536313272266e-05,1,Paris
933275665,21659826,19.98014257225944,3,3,7.634949018829502,18.466847837902606,0.42897706576599076,5.472729796686e-05,7.736534208209114e-05,1,Paris
933275665,25033920,11.696947913417837,3,3,-10.934476033784449,4.228708852082491,0.7088317650329975,5.472729796686e-05,7.137014874333613e-05,1,Paris
25033996,25034003,119.07744992441464,3,1,100.05982714216225,54.65434839390218,0.02498387500640974,0.00018935900602947862,0.00010263410876501093,1,Paris
361050,361059,65.27921035767814,4,4,-28.517637076205574,58.7404170865193,0.24140299671126778,0.00019318693785901455,0.00013377090997452123,1,Paris
361050,7049374628,103.04215256875706,4,3,71.42216510162689,74.43122180644423,0.11533786742897026,0.00019318693785901455,7.403086147476728e-05,1,Paris
361050,25034326,243.251173335251,4,3,54.743525727128144,-236.96791334543377,0.049129753753646054,0.00019318693785901455,0.000153842559665775,1,Paris
361050,3161155026,108.2053226722868,4,3,-79.1544361973647,-73.20817783474922,0.10988475384126362,0.00019318693785901455,0.00012139534360112463,1,Paris
361059,25034403,82.86904754843829,4,3,56.812198077037465,60.44785979669541,0.14308019884295742,0.00013377090997452123,0.00011314948145329509,1,Paris
361059,361060,118.30734802526415,4,4,-52.972857002867386,105.8294277805835,0.13410741471356727,0.00013377090997452123,0.00016131158388437358,1,Paris
361059,13101405454,33.370448871053064,4,1,-22.675205110223033,-24.50847082491964,0.11637904453929948,0.00013377090997452123,2.8625196570375613e-05,1,Paris
7049374628,245535448,37.84842709673989,3,4,36.380590734945145,10.763055145740509,0.30889281489100556,7.403086147476728e-05,6.325763610742419e-05,0,Paris
7049374628,25101538,23.51084709599762,3,4,8.396996534778737,21.962337815202773,0.48957916276828645,7.403086147476728e-05,0.00011749254796831414,1,Paris
25034326,25034333,87.68138848701106,3,3,85.50959961587796,-10.509965526871383,0.1014869089619431,0.000153842559665775,0.0001209008954115212,1,Paris
25034326,25034323,76.24896352807797,3,4,-7.36676261696266,-75.85484771709889,0.1553418900648203,0.000153842559665775,0.00011174408583075756,1,Paris
3161155026,25033092,110.50061544837553,3,4,-107.52771550987381,25.709552795626223,0.10762272433873664,0.00012139534360112463,0.00018819413176024115,1,Paris
3161155026,25033084,107.11304752728043,3,3,-53.89083419396775,-92.58860266208649,0.08324619651230356,0.00012139534360112463,9.691019660495068e-05,1,Paris
361058,15035563,97.98904804345746,4,3,96.42847195558716,18.738211557269096,0.12122553188643502,8.9943232728e-05,0.00012061636905279992,1,Paris
361058,792991,139.3061793289269,4,3,61.66448783193482,124.92768204957247,0.08552723805462474,8.9943232728e-05,0.00016225667906867737,1,Paris
361058,506307861,50.367710245071905,4,3,-21.607304266653955,-45.420760033652186,0.23360978993902598,8.9943232728e-05,9.86247726331637e-05,0,Paris
15035563,253318732,181.79607877204023,3,3,59.96990105963778,-171.5774726625532,0.04923519180749847,0.00012061636905279992,0.00013335090411754544,1,Paris
15035563,366594,108.32791062726102,3,4,106.55371229612501,20.990126457065344,0.10976154150528318,0.00012061636905279992,0.00011215907931480494,1,Paris
25034403,361060,118.55514983056003,3,4,-109.78505507990485,45.38156798388809,0.10037208783567286,0.00011314948145329509,0.00016131158388437358,1,Paris
25034403,25101538,56.23590701447766,3,4,51.524600635573734,-22.794717261567712,0.2096585976520759,0.00011314948145329509,0.00011749254796831414,1,Paris
361060,25032939,87.63639097113662,4,4,-81.04800365382107,33.843145709484816,0.18051276484407186,0.00016131158388437358,0.00011723694467862124,1,Paris
361060,25101533,59.63361676132628,4,3,-27.339537135732826,53.01670065987855,0.197910014954838,0.00016131158388437358,6.815655012527582e-05,1,Paris
25032939,27308705,30.97138410508411,4,1,-17.380350928462576,-25.642685539089143,0.12511188088863245,0.00011723694467862124,2.7936812117385633e-05,1,Paris
25032939,25031252,69.05981675421941,4,4,-63.94171443488449,26.49406337644905,0.228376275320994,0.00011723694467862124,0.00017676196691330512,1,Paris
25032939,25031493,69.80411247523594,4,5,32.69950444798451,61.69748898316175,0.28246946823879887,0.00011723694467862124,0.00014441075443292497,1,Paris
25101533,25031493,47.41792284750538,3,5,-21.008962070103735,42.52393403276801,0.30980263336044456,6.815655012527582e-05,0.00014441075443292497,1,Paris
25101533,25031493,47.41792284750538,3,5,-21.008962070103735,42.52393403276801,0.30980263336044456,6.815655012527582e-05,0.00014441075443292497,0,Paris
361062,367510,132.529610582165,3,4,-104.76077874429757,81.40743663813919,0.08986770760194811,9.97076736927609e-05,0.0001462238999148219,1,Paris
361062,25095610,23.244350061031803,3,3,-8.724096372839995,-21.547747016884387,0.3712205102361475,9.97076736927609e-05,7.730418224972008e-05,1,Paris
361062,25095799,83.95150228431578,3,3,70.09753577597439,-46.435244848020375,0.1059427998092228,9.97076736927609e-05,7.763331561338839e-05,1,Paris
367510,11070910848,196.1283907089103,4,5,-179.81393763009692,78.80958133284003,0.10145672030333269,0.0001462238999148219,0.0001780314569541719,0,Paris
367510,25095625,37.01387528025172,4,3,-13.925240465148818,-34.29855267610401,0.315674208733831,0.0001462238999148219,7.795712100557465e-05,1,Paris
367510,677151951,62.23335854378804,4,3,23.47079841676168,57.54005804657936,0.18977325064412323,0.0001462238999148219,0.0001314408299489994,1,Paris
361068,25554712,35.82900682126922,4,3,31.351054841885343,-17.443174427375197,0.32583012781843057,0.00015137413731247204,8.27696701676563e-05,1,Paris
361068,25554696,207.46158772673354,4,3,-83.53264423029032,130.40403012838215,0.05756456204166719,0.00015137413731247204,9.310596646203067e-05,0,Paris
361068,25554711,28.992983066841248,4,3,7.6768360824207775,-27.94684879668057,0.4000935809971701,0.00015137413731247204,5.870164889395426e-05,1,Paris
361068,644160,146.87332429218898,4,4,-127.72908060619375,73.04054126795381,0.10820071893687155,0.00015137413731247204,0.00013832565480446641,1,Paris
25554712,5041260581,89.13387406143755,3,3,77.01511224289425,-45.201949656009674,0.09985147197673286,8.27696701676563e-05,0.00010179750164393954,1,Paris
25554712,25554711,25.848748666126376,3,3,-23.674218759464566,-10.503674369305372,0.33521115311250305,8.27696701676563e-05,5.870164889395426e-05,1,Paris
25554696,12966545618,9.041526317419777,3,3,-8.332133914809674,3.561970157548785,0.8962780871655971,9.310596646203067e-05,4.6248167068148075e-05,1,Paris
25554696,25554716,31.598195950763103,3,3,30.74975286849076,7.596880768425763,0.2760888980971144,9.310596646203067e-05,7.695743031486603e-05,1,Paris
25554711,677185710,93.0406178622958,3,4,-41.11135850177379,-83.49317232705653,0.12760443596374138,5.870164889395426e-05,0.00018178092750168747,1,Paris
361070,693492407,97.82322021428249,4,4,-88.22662923380267,42.7305018492043,0.1619052684713829,0.0001382876552023432,0.00012826835251227565,1,Paris
361070,25554716,109.09037984712796,4,3,-106.41909225960262,-24.282793930731714,0.109001349769737,0.0001382876552023432,7.695743031486603e-05,1,Paris
361070,25554703,99.20679238561812,4,3,36.789597131020855,90.62323701847345,0.11975236123536737,0.0001382876552023432,0.00010477649869077078,1,Paris
361070,25554705,74.80856249533724,4,3,68.47712039761245,-28.475808575749397,0.15829346455076343,0.0001382876552023432,0.00010962849867083763,1,Paris
693492407,693550591,43.219946044730946,4,3,-39.040643645625096,18.754399137571454,0.27137075173862335,0.00012826835251227565,0.00010472632078767965,1,Paris
693492407,25554716,70.4866811088998,4,3,-18.192463025799952,-67.01329577993602,0.16786343713061325,0.00012826835251227565,7.695743031486603e-05,1,Paris
693492407,25554524,224.54916973646021,4,3,-135.62743098230567,92.35255965404212,0.053203476714284666,0.00012826835251227565,0.0001490314729523755,0,Paris
361074,26400916,137.69314435601993,3,4,121.81403542170301,-64.73407926782966,0.08652194061731318,0.00011505672934264549,0.00013136619527930458,1,Paris
361074,26401478,41.85360732161022,3,3,-15.959790871187579,-38.68478758726269,0.2100173255533958,0.00011505672934264549,6.643037715921477e-05,1,Paris
361074,268408320,167.20986194583224,3,3,56.34906326205237,157.4378947801888,0.0535045917991314,0.00011505672934264549,9.12057062130052e-05,1,Paris
26400916,697887996,93.38843629293785,4,3,83.39306231233058,-42.43930687289685,0.12713421761493723,0.00013136619527930458,9.985890745750235e-05,1,Paris
26400916,26400917,36.382868105740634,4,3,-21.498913556570187,-29.377724344842136,0.3210026573150293,0.00013136619527930458,0.00010636935943524734,1,Paris
26400916,26401624,97.90036824123763,4,3,71.07900372182485,66.95571922976524,0.12133422972429807,0.00013136619527930458,9.989014555045168e-05,1,Paris
26401478,26400923,41.86944969363344,3,2,39.00239514588611,-15.328212567605078,0.13995980920863238,6.643037715921477e-05,7.379804877494387e-05,1,Paris
26401478,26401482,69.31146229847779,3,3,-21.711838431248907,-65.54999660514295,0.1280018891058513,6.643037715921477e-05,0.0001099274148197782,1,Paris
361075,268408320,8.744658329110031,3,3,-3.0986929053324275,-8.178018061444163,0.9235829206155409,7.937811156107197e-05,9.12057062130052e-05,1,Paris
361075,26401984,214.14487903694035,3,4,192.4958547464339,-93.53452449478209,0.055776368248763204,7.937811156107197e-05,0.00013377037214470764,1,Paris
361075,26402095,59.56019301720903,3,4,20.51305384549778,55.91101389657706,0.19814996290698794,7.937811156107197e-05,0.00013503221562796318,1,Paris
268408320,9586883638,141.13302562858374,3,4,-133.46856930089416,46.88090687897056,0.08442795013284185,9.12057062130052e-05,0.0001648697937476487,1,Paris
361084,510438311,90.9210004760001,3,3,-49.5855236389325,76.0218739779666,0.09791016147990941,5.975028078243824e-05,0.00012160332542518658,0,Paris
361084,718667060,24.57721848900283,3,3,19.944395573227666,14.42959744296968,0.3518756351035448,5.975028078243824e-05,6.670132811809729e-05,1,Paris
361084,175016228,11.449257583613512,3,3,-4.722411962109618,-10.432629939168692,0.7229346761887521,5.975028078243824e-05,6.184585986438332e-05,1,Paris
510438311,94143090,36.771475187008036,3,3,14.482234790571965,-33.50561249721795,0.2382750463263786,0.00012160332542518658,0.00010527588456825482,1,Paris
510438311,243635109,167.16374128986078,3,4,-84.18155149533413,144.51535465288907,0.0713590213202727,0.00012160332542518658,0.0001300487406541283,1,Paris
718667060,94145771,47.8859975665213,3,3,40.16711676941486,26.222358686849475,0.18410179699725487,6.670132811809729e-05,6.110078018731926e-05,1,Paris
718667060,94145770,81.64790819029423,3,4,4.750029971590266,71.57569260988384,0.14519423737102183,6.670132811809729e-05,0.00014963947701368717,0,Paris
361091,1812196178,10.221322523499307,4,3,-5.146444111247547,8.837017969228327,1.0693926651577845,8.817525938250735e-05,7.215168164619121e-05,1,Paris
361091,408490216,21.854053997869922,4,3,8.507679339498281,20.127683797851205,0.5250709568253599,8.817525938250735e-05,0.00010857437877838649,1,Paris
361091,13450494810,136.31966983463707,4,4,68.05065262329299,-118.19218659214675,0.1165164467644548,8.817525938250735e-05,0.00014851726132121922,1,Paris
361091,663044417,39.073302279893085,4,3,-15.63563072110992,-35.76461253594607,0.2994512385374599,8.817525938250735e-05,6.0155692526590126e-05,1,Paris
1812196178,663044406,42.12934893648493,3,3,-27.715074495761655,-28.18075339216739,0.20867460840306173,7.215168164619121e-05,7.368570284442866e-05,1,Paris
1812196178,94200928,84.11511897568062,3,4,-43.01975353388116,72.32392216008157,0.14098552812254989,7.215168164619121e-05,0.0001152643505232679,1,Paris
408490216,94201158,58.95971628697568,3,4,22.771982560050674,54.20307881385088,0.20013436925829176,0.00010857437877838649,0.00014360116356388228,1,Paris
408490216,12616066550,111.80290853560874,3,3,105.70735731814057,-14.532489214092493,0.07978517679053418,0.00010857437877838649,0.00010580027454335812,1,Paris
13450494810,123256978,133.06483579771904,4,3,-49.85112266126089,-123.32230965048075,0.08950892997852138,0.00014851726132121922,0.00014026379665806434,1,Paris
13450494810,690886612,74.52269765484682,4,3,37.81091617693892,-64.25259563699365,0.15889262927076964,0.00014851726132121922,9.135740533203852e-05,1,Paris
13450494810,497423981,50.783587520151045,4,3,16.215709918062203,48.06644163839519,0.23173365490234382,0.00014851726132121922,5.748119224388292e-05,1,Paris
361094,431175331,12.857504972575414,3,3,-12.197666275198571,4.161019128747284,0.6494675641691183,0.00018324698499324696,3.534218186356609e-05,1,Paris
